Tiempo,Ch1,Ch2
58.795,-8.4,3.6
58.85,-7.6,3.2
58.905,-7.6,3.6
58.96,-6.8,3.6
59.015,-6.4,3.6
59.07,-6.0,3.2
59.125,-5.6,3.6
59.18,-5.6,3.6
59.235,-5.2,3.2
59.29,-5.2,2.8
59.345,-4.4,3.6
59.4,-4.4,3.2
59.455,-4.4,3.2
59.51,-3.6,3.2
59.565,-3.6,2.8
59.620000000000005,-3.2,3.2
59.675000000000004,-2.8,2.8
59.730000000000004,-2.8,3.2
59.785000000000004,-2.4,2.8
59.84,-2.0,2.8
59.895,-1.2,3.2
59.95,-1.2,2.8
60.005,-1.2,3.2
60.06,-0.4,3.2
60.115,-0.4,3.2
60.17,0.4,2.8
60.225,0.0,2.8
60.28,0.4,2.8
60.335,0.8,2.8
60.39,0.8,3.2
60.445,1.6,2.8
60.5,1.6,2.8
60.555,2.0,2.8
60.61,2.0,2.8
60.665,2.4,2.8
60.72,2.8,2.8
60.775,2.8,2.8
60.83,3.2,2.8
60.885,3.6,2.8
60.94,4.0,2.8
60.995000000000005,4.4,2.8
61.050000000000004,4.4,2.8
61.105000000000004,4.8,2.8
61.160000000000004,5.2,2.8
61.215,5.2,2.8
61.27,5.6,2.8
61.325,6.0,2.8
61.38,6.0,3.2
61.435,6.0,3.6
61.49,6.8,3.6
61.545,6.8,3.6
61.6,7.2,3.6
61.655,7.2,4.0
61.71,7.6,4.0
61.765,7.6,4.8
61.82,8.0,4.8
61.875,8.4,4.8
61.93,8.8,5.2
61.985,8.8,5.2
62.04,8.8,5.2
62.095,8.8,5.6
62.15,9.2,6.0
62.205,9.6,6.0
62.26,10.0,6.4
62.315000000000005,10.8,6.4
62.370000000000005,10.4,6.8
62.425000000000004,10.4,7.2
62.480000000000004,10.8,6.8
62.535000000000004,10.8,7.6
62.59,11.2,7.6
62.645,11.6,7.6
62.7,12.0,8.0
62.755,12.4,8.4
62.81,12.4,8.4
62.865,12.4,8.4
62.92,12.8,8.4
62.975,13.2,9.2
63.03,13.2,9.2
63.085,13.6,9.2
63.14,13.6,10.0
63.195,13.6,10.0
63.25,14.4,10.4
63.305,14.4,10.4
63.36,14.0,10.4
63.415,14.4,10.8
63.47,14.4,11.2
63.525,14.8,11.2
63.58,14.8,11.2
63.635,14.8,11.6
63.690000000000005,14.8,11.6
63.745000000000005,15.2,11.6
63.800000000000004,14.8,12.0
63.855000000000004,15.2,12.0
63.910000000000004,15.2,12.0
63.965,15.6,12.0
64.02,15.6,12.4
64.075,15.6,12.4
64.13,15.6,12.4
64.185,15.6,12.8
64.24,15.6,12.8
64.295,15.6,13.2
64.35,16.0,12.8
64.405,15.6,12.8
64.46000000000001,15.6,13.2
64.515,15.6,13.2
64.57000000000001,15.6,13.2
64.625,16.0,13.6
64.68,16.0,13.6
64.735,16.0,13.6
64.79,16.0,14.0
64.845,16.0,14.0
64.9,16.0,14.0
64.955,16.0,14.0
65.01,16.0,14.4
65.065,16.4,14.0
65.12,16.4,14.0
65.175,16.0,14.4
65.23,16.4,14.4
65.285,16.0,14.4
65.34,16.4,14.4
65.395,16.4,14.4
65.45,16.4,14.4
65.505,16.4,14.4
65.56,16.4,14.4
65.615,16.4,14.4
65.67,16.4,14.4
65.725,16.4,14.4
65.78,16.0,14.4
65.83500000000001,16.4,14.4
65.89,16.0,14.4
65.94500000000001,16.0,14.4
66.0,15.6,14.8
66.055,15.6,14.4
66.11,15.6,14.4
66.165,15.2,14.0
66.22,15.2,14.4
66.275,15.6,14.4
66.33,15.2,14.4
66.385,15.2,14.4
66.44,14.8,14.4
66.495,14.8,14.0
66.55,14.8,14.4
66.605,14.4,14.0
66.66,14.4,14.0
66.715,14.4,13.6
66.77,14.4,14.0
66.825,14.0,13.6
66.88,13.6,13.2
66.935,13.6,13.6
66.99,14.0,13.2
67.045,13.2,13.6
67.1,13.2,12.8
67.155,13.2,13.2
67.21000000000001,12.8,13.2
67.265,12.4,12.8
67.32000000000001,12.4,12.8
67.375,12.4,12.4
67.43,12.0,12.8
67.485,12.0,12.4
67.54,11.6,12.4
67.595,11.6,12.4
67.65,11.6,12.4
67.705,11.2,12.4
67.76,10.8,12.0
67.815,10.8,12.0
67.87,10.4,12.0
67.925,10.4,12.0
67.98,10.0,12.0
68.035,10.0,12.0
68.09,9.6,11.6
68.145,9.2,11.2
68.2,8.8,11.2
68.255,8.8,11.6
68.31,8.4,11.2
68.365,8.4,11.2
68.42,8.0,11.2
68.47500000000001,7.6,11.2
68.53,7.2,10.8
68.58500000000001,6.8,11.2
68.64,6.8,10.8
68.69500000000001,6.8,11.2
68.75,6.8,10.8
68.805,6.4,10.8
68.86,5.6,10.8
68.915,5.2,10.8
68.97,4.8,10.4
69.025,4.4,10.4
69.08,4.0,10.4
69.135,4.0,10.4
69.19,3.6,10.4
69.245,3.2,10.4
69.3,2.8,10.0
69.355,2.4,10.4
69.41,2.4,10.0
69.465,2.0,10.0
69.52,1.6,10.0
69.575,1.2,10.0
69.63,0.8,10.0
69.685,0.8,9.6
69.74,0.4,9.6
69.795,0.4,9.6
69.85000000000001,0.0,9.6
69.905,-0.8,9.6
69.96000000000001,-1.2,9.2
70.015,-1.2,9.6
70.07000000000001,-1.6,9.2
70.125,-2.0,9.2
70.18,-2.0,9.2
70.235,-2.0,9.2
70.29,-2.4,9.2
70.345,-2.8,9.2
70.4,-3.2,9.2
70.455,-3.2,9.2
70.51,-3.6,8.8
70.565,-4.4,8.8
70.62,-4.4,8.8
70.675,-4.8,8.4
70.73,-4.8,8.8
70.785,-4.8,8.4
70.84,-5.6,8.4
70.895,-5.6,8.4
70.95,-6.0,8.8
71.005,-6.0,8.8
71.06,-6.8,8.4
71.115,-6.8,8.4
71.17,-7.2,8.0
71.22500000000001,-7.6,8.0
71.28,-7.6,8.4
71.33500000000001,-8.0,8.4
71.39,-8.0,8.4
71.44500000000001,-8.4,8.0
71.5,-8.8,8.0
71.555,-8.8,8.4
71.61,-9.2,8.0
71.665,-9.6,8.0
71.72,-9.6,8.0
71.775,-10.0,8.0
71.83,-10.0,7.6
71.885,-10.8,7.6
71.94,-10.8,7.6
71.995,-10.8,8.0
72.05,-10.8,7.6
72.105,-11.2,7.6
72.16,-11.6,7.2
72.215,-12.0,7.2
72.27,-12.4,7.6
72.325,-12.8,7.2
72.38,-12.8,7.2
72.435,-12.8,7.2
72.49,-13.2,7.2
72.545,-13.6,7.2
72.60000000000001,-13.6,7.2
72.655,-14.0,7.2
72.71000000000001,-14.4,7.2
72.765,-14.4,7.2
72.82000000000001,-14.4,6.8
72.875,-14.8,6.8
72.93,-14.8,6.8
72.985,-15.2,6.8
73.04,-15.2,6.8
73.095,-15.6,6.4
73.15,-16.0,6.4
73.205,-16.0,6.8
73.26,-16.0,6.8
73.315,-16.4,6.4
73.37,-16.4,6.4
73.425,-16.4,6.4
73.48,-16.8,6.4
73.535,-16.8,6.4
73.59,-16.4,6.4
73.645,-16.8,6.4
73.7,-17.2,6.4
73.755,-17.2,6.4
73.81,-17.2,6.0
73.865,-17.6,6.0
73.92,-17.6,6.4
73.97500000000001,-17.6,6.0
74.03,-17.6,6.4
74.08500000000001,-17.6,6.0
74.14,-17.6,6.0
74.19500000000001,-18.0,5.6
74.25,-17.6,6.0
74.305,-17.6,6.0
74.36,-17.6,6.0
74.415,-18.0,6.0
74.47,-18.0,6.0
74.525,-18.0,5.6
74.58,-18.0,5.6
74.635,-18.4,6.0
74.69,-18.0,5.6
74.745,-18.4,5.6
74.8,-18.4,5.6
74.855,-18.4,5.6
74.91,-18.4,5.6
74.965,-18.4,5.6
75.02,-18.4,5.6
75.075,-18.4,5.2
75.13,-18.0,5.2
75.185,-18.4,5.6
75.24,-18.4,5.6
75.295,-18.0,5.2
75.35000000000001,-18.4,5.6
75.405,-18.8,5.2
75.46000000000001,-18.4,5.2
75.515,-18.4,5.6
75.57000000000001,-18.4,5.2
75.625,-18.4,4.8
75.68,-18.4,5.2
75.735,-18.4,4.8
75.79,-18.0,4.8
75.845,-18.0,4.8
75.9,-18.0,4.8
75.955,-18.0,4.8
76.01,-18.4,4.8
76.065,-17.6,4.8
76.12,-17.6,4.8
76.175,-17.6,4.8
76.23,-17.6,4.8
76.285,-17.2,4.4
76.34,-17.2,4.8
76.395,-17.2,4.8
76.45,-17.2,4.4
76.505,-16.8,4.4
76.56,-16.4,4.8
76.615,-16.4,4.4
76.67,-16.8,4.8
76.72500000000001,-16.4,4.4
76.78,-16.0,4.4
76.83500000000001,-16.0,4.4
76.89,-15.6,4.0
76.94500000000001,-15.6,4.0
77.0,-15.6,4.4
77.055,-15.6,4.0
77.11,-14.8,4.4
77.165,-14.8,4.4
77.22,-14.8,4.0
77.275,-14.8,4.4
77.33,-14.8,4.4
77.385,-14.4,3.6
77.44,-14.0,4.0
77.495,-14.4,4.4
77.55,-13.6,4.0
77.605,-13.6,4.0
77.66,-13.6,3.6
77.715,-13.2,4.0
77.77,-12.8,4.0
77.825,-12.8,3.6
77.88,-12.8,3.6
77.935,-12.0,3.6
77.99,-12.0,4.0
78.045,-12.0,3.6
78.10000000000001,-11.6,3.6
78.155,-11.2,3.6
78.21000000000001,-11.2,3.6
78.265,-10.4,3.6
78.32000000000001,-10.0,4.0
78.375,-10.0,3.6
78.43,-10.0,3.6
78.485,-9.6,3.6
78.54,-9.6,3.6
78.595,-8.8,3.6
78.65,-8.4,3.6
78.705,-8.8,3.6
78.76,-8.4,3.2
78.815,-8.0,3.6
78.87,-7.6,3.2
78.925,-7.2,3.6
78.98,-6.8,3.6
79.035,-6.4,3.6
79.09,-6.0,3.6
79.145,-5.6,3.2
79.2,-5.6,3.6
79.255,-5.2,3.2
79.31,-5.2,3.6
79.365,-4.4,2.8
79.42,-4.4,3.2
79.47500000000001,-4.0,3.2
79.53,-3.6,3.2
79.58500000000001,-3.2,3.2
79.64,-2.8,2.8
79.69500000000001,-2.8,2.8
79.75,-2.4,3.2
79.805,-2.4,2.8
79.86,-2.0,2.8
79.915,-1.6,3.2
79.97,-1.2,3.2
