Tiempo,Ch1,Ch2
58.795,-8.0,7.8
58.85,-7.6,7.8
58.905,-7.4,8.0
58.96,-6.6,8.0
59.015,-6.2,7.8
59.07,-5.8,7.8
59.125,-5.4,8.0
59.18,-5.0,7.8
59.235,-4.8,7.8
59.29,-4.6,7.6
59.345,-4.4,7.6
59.4,-4.2,7.8
59.455,-3.6,7.6
59.51,-3.4,7.6
59.565,-3.0,7.6
59.620000000000005,-2.8,7.6
59.675000000000004,-2.4,7.6
59.730000000000004,-2.2,7.6
59.785000000000004,-2.0,7.4
59.84,-1.4,7.6
59.895,-1.2,7.6
59.95,-1.0,7.4
60.005,-0.6,7.4
60.06,0.0,7.4
60.115,0.4,7.4
60.17,0.6,7.4
60.225,0.8,7.4
60.28,1.0,7.4
60.335,1.2,7.2
60.39,1.4,7.4
60.445,1.8,7.2
60.5,1.8,7.0
60.555,2.2,7.4
60.61,2.6,7.2
60.665,3.0,7.2
60.72,3.4,7.2
60.775,3.6,7.2
60.83,4.0,7.0
60.885,4.2,7.0
60.94,4.4,7.2
60.995000000000005,4.8,7.2
61.050000000000004,5.0,7.0
61.105000000000004,5.4,7.2
61.160000000000004,5.6,7.0
61.215,5.8,7.0
61.27,6.2,7.0
61.325,6.2,6.8
61.38,6.6,7.0
61.435,6.6,6.8
61.49,7.0,7.0
61.545,7.4,6.8
61.6,7.6,6.8
61.655,8.0,6.8
61.71,8.2,6.8
61.765,8.6,6.8
61.82,8.8,6.8
61.875,9.0,7.0
61.93,9.2,6.8
61.985,9.2,6.8
62.04,9.4,7.0
62.095,9.4,7.0
62.15,9.8,6.8
62.205,10.0,7.0
62.26,10.4,7.2
62.315000000000005,10.8,7.2
62.370000000000005,11.2,7.4
62.425000000000004,11.4,7.4
62.480000000000004,11.6,7.4
62.535000000000004,11.8,7.6
62.59,12.2,7.8
62.645,12.2,8.0
62.7,12.4,8.2
62.755,12.6,8.2
62.81,13.0,8.4
62.865,13.0,8.6
62.92,13.2,8.6
62.975,13.4,8.8
63.03,13.8,9.0
63.085,13.8,9.2
63.14,14.2,9.2
63.195,14.4,9.2
63.25,14.4,9.6
63.305,14.8,9.6
63.36,14.8,10.0
63.415,14.8,10.0
63.47,15.0,10.2
63.525,15.2,10.2
63.58,15.2,10.4
63.635,15.4,10.8
63.690000000000005,15.4,10.8
63.745000000000005,15.6,11.0
63.800000000000004,15.8,11.2
63.855000000000004,15.8,11.2
63.910000000000004,16.0,11.4
63.965,16.2,11.4
64.02,16.2,11.8
64.075,16.2,11.8
64.13,16.2,12.0
64.185,16.2,12.0
64.24,16.4,12.2
64.295,16.2,12.4
64.35,16.4,12.2
64.405,16.4,12.6
64.46000000000001,16.6,12.6
64.515,16.6,12.6
64.57000000000001,16.6,12.8
64.625,16.8,12.8
64.68,16.8,12.8
64.735,16.8,13.0
64.79,16.8,13.2
64.845,17.0,13.4
64.9,16.8,13.4
64.955,16.8,13.4
65.01,16.8,13.6
65.065,16.8,13.6
65.12,16.8,13.8
65.175,17.0,13.8
65.23,17.0,13.8
65.285,17.0,14.0
65.34,17.0,14.0
65.395,17.0,14.0
65.45,17.0,14.0
65.505,17.0,14.2
65.56,17.0,14.2
65.615,17.0,14.4
65.67,17.0,14.2
65.725,16.8,14.4
65.78,16.8,14.4
65.83500000000001,16.8,14.6
65.89,16.8,14.6
65.94500000000001,16.8,14.6
66.0,16.8,14.6
66.055,16.8,14.6
66.11,16.2,14.8
66.165,16.4,14.6
66.22,16.2,14.8
66.275,16.0,14.6
66.33,16.0,14.6
66.385,15.8,14.6
66.44,15.8,14.6
66.495,15.8,14.6
66.55,15.6,14.6
66.605,15.6,14.6
66.66,15.4,14.6
66.715,15.2,14.6
66.77,15.2,14.4
66.825,15.0,14.4
66.88,14.8,14.4
66.935,14.6,14.4
66.99,14.4,14.4
67.045,14.4,14.2
67.1,14.2,14.0
67.155,14.0,14.4
67.21000000000001,13.8,14.2
67.265,13.4,14.0
67.32000000000001,13.4,14.0
67.375,13.0,14.0
67.43,13.0,14.0
67.485,12.8,14.0
67.54,12.6,14.0
67.595,12.4,13.8
67.65,12.2,13.8
67.705,12.2,13.8
67.76,12.0,13.8
67.815,11.8,13.8
67.87,11.6,13.8
67.925,11.2,13.6
67.98,11.0,13.6
68.035,10.8,13.6
68.09,10.4,13.4
68.145,10.2,13.6
68.2,10.0,13.4
68.255,9.8,13.4
68.31,9.4,13.4
68.365,9.0,13.4
68.42,8.8,13.4
68.47500000000001,8.6,13.2
68.53,8.2,13.4
68.58500000000001,8.0,13.2
68.64,7.6,13.2
68.69500000000001,7.4,13.2
68.75,7.4,13.0
68.805,7.2,13.0
68.86,6.8,13.0
68.915,6.6,13.0
68.97,5.8,13.0
69.025,5.4,13.0
69.08,4.8,12.8
69.135,4.6,13.0
69.19,4.2,12.8
69.245,4.0,12.6
69.3,3.6,12.6
69.355,3.6,12.6
69.41,3.4,12.8
69.465,2.8,12.6
69.52,2.6,12.6
69.575,2.2,12.4
69.63,1.8,12.6
69.685,1.8,12.4
69.74,1.4,12.4
69.795,1.2,12.6
69.85000000000001,0.8,12.4
69.905,0.4,12.4
69.96000000000001,0.0,12.4
70.015,-0.4,12.4
70.07000000000001,-0.8,12.4
70.125,-1.0,12.2
70.18,-1.2,12.2
70.235,-1.6,12.2
70.29,-2.0,12.2
70.345,-2.0,12.0
70.4,-2.2,12.0
70.455,-2.6,12.0
70.51,-2.8,12.0
70.565,-3.0,12.0
70.62,-3.4,12.0
70.675,-3.8,11.8
70.73,-4.2,11.8
70.785,-4.4,11.8
70.84,-4.6,11.8
70.895,-5.0,11.8
70.95,-5.2,11.8
71.005,-5.6,11.8
71.06,-5.8,11.8
71.115,-6.2,11.8
71.17,-6.4,11.4
71.22500000000001,-6.6,11.6
71.28,-7.0,11.6
71.33500000000001,-7.2,11.4
71.39,-7.4,11.4
71.44500000000001,-7.6,11.4
71.5,-8.0,11.4
71.555,-8.2,11.4
71.61,-8.6,11.2
71.665,-8.8,11.4
71.72,-9.0,11.2
71.775,-9.2,11.2
71.83,-9.6,11.2
71.885,-9.6,11.4
71.94,-10.0,11.0
71.995,-10.2,11.2
72.05,-10.4,11.2
72.105,-10.2,11.0
72.16,-10.8,11.0
72.215,-11.0,11.0
72.27,-11.2,11.0
72.325,-11.6,11.0
72.38,-12.0,11.0
72.435,-12.4,11.0
72.49,-12.4,10.8
72.545,-12.6,10.8
72.60000000000001,-13.0,10.6
72.655,-13.2,10.8
72.71000000000001,-13.2,10.6
72.765,-13.6,10.8
72.82000000000001,-13.8,10.6
72.875,-14.0,10.8
72.93,-14.4,10.6
72.985,-14.6,10.4
73.04,-14.8,10.6
73.095,-14.8,10.4
73.15,-15.2,10.6
73.205,-15.4,10.4
73.26,-15.6,10.6
73.315,-15.8,10.4
73.37,-15.8,10.4
73.425,-16.0,10.4
73.48,-15.8,10.4
73.535,-16.0,10.4
73.59,-16.2,10.4
73.645,-16.4,10.2
73.7,-16.6,10.4
73.755,-16.6,10.2
73.81,-16.8,10.0
73.865,-17.0,10.2
73.92,-16.8,10.2
73.97500000000001,-17.2,10.2
74.03,-17.2,10.2
74.08500000000001,-17.2,10.0
74.14,-17.0,10.0
74.19500000000001,-17.2,10.0
74.25,-17.4,10.0
74.305,-17.4,10.0
74.36,-17.4,10.0
74.415,-17.4,9.8
74.47,-17.4,9.8
74.525,-17.6,9.8
74.58,-17.4,9.8
74.635,-17.8,9.8
74.69,-17.6,9.8
74.745,-17.8,9.8
74.8,-17.8,9.6
74.855,-17.8,9.6
74.91,-17.8,9.6
74.965,-17.8,9.6
75.02,-17.8,9.6
75.075,-17.8,9.6
75.13,-18.0,9.4
75.185,-17.6,9.4
75.24,-17.8,9.4
75.295,-18.0,9.4
75.35000000000001,-18.0,9.4
75.405,-17.8,9.4
75.46000000000001,-17.6,9.4
75.515,-17.8,9.4
75.57000000000001,-18.0,9.2
75.625,-18.0,9.2
75.68,-17.8,9.2
75.735,-17.6,9.2
75.79,-17.8,9.2
75.845,-17.8,9.2
75.9,-17.8,9.2
75.955,-17.8,9.2
76.01,-17.8,9.0
76.065,-17.4,9.0
76.12,-17.2,9.0
76.175,-17.2,9.2
76.23,-17.0,9.0
76.285,-16.8,9.0
76.34,-16.8,9.0
76.395,-16.8,9.0
76.45,-16.6,9.0
76.505,-16.4,8.8
76.56,-16.4,9.0
76.615,-16.2,8.8
76.67,-16.0,8.8
76.72500000000001,-16.0,8.8
76.78,-15.8,8.8
76.83500000000001,-15.8,8.8
76.89,-15.6,8.8
76.94500000000001,-15.6,8.6
77.0,-15.4,8.6
77.055,-15.0,8.6
77.11,-14.8,8.6
77.165,-14.8,8.6
77.22,-14.6,8.6
77.275,-14.4,8.6
77.33,-14.4,8.6
77.385,-14.0,8.6
77.44,-13.8,8.4
77.495,-13.6,8.4
77.55,-13.4,8.4
77.605,-13.2,8.4
77.66,-13.0,8.4
77.715,-12.8,8.2
77.77,-12.6,8.2
77.825,-12.4,8.4
77.88,-12.4,8.2
77.935,-12.0,8.2
77.99,-11.8,8.2
78.045,-11.6,8.2
78.10000000000001,-11.2,8.2
78.155,-11.0,8.2
78.21000000000001,-10.8,8.2
78.265,-10.6,8.2
78.32000000000001,-10.0,8.2
78.375,-9.8,8.0
78.43,-9.6,8.2
78.485,-9.2,8.2
78.54,-9.0,8.0
78.595,-8.6,8.0
78.65,-8.4,8.0
78.705,-8.2,8.0
78.76,-8.0,8.0
78.815,-8.2,7.8
78.87,-7.4,8.0
78.925,-7.2,8.0
78.98,-6.6,7.8
79.035,-6.2,7.8
79.09,-5.8,7.8
79.145,-5.4,7.8
79.2,-5.2,7.6
79.255,-4.8,7.8
79.31,-4.6,7.8
79.365,-4.4,7.8
79.42,-4.2,7.6
79.47500000000001,-3.8,7.6
79.53,-3.4,7.8
79.58500000000001,-3.0,7.8
79.64,-2.6,7.6
79.69500000000001,-2.4,7.6
79.75,-2.0,7.6
79.805,-1.8,7.6
79.86,-1.4,7.4
79.915,-1.2,7.4
79.97,-1.0,7.4
