Tiempo,Ch1,Ch2
58.795,-8.0,11.8
58.85,-7.6,11.8
58.905,-7.2,11.8
58.96,-6.6,11.8
59.015,-6.0,11.8
59.07,-5.8,11.8
59.125,-5.2,11.6
59.18,-5.0,11.8
59.235,-4.8,11.8
59.29,-4.6,11.6
59.345,-4.2,11.8
59.4,-4.0,11.6
59.455,-3.8,11.8
59.51,-3.2,11.8
59.565,-2.8,11.8
59.620000000000005,-2.6,11.6
59.675000000000004,-2.4,11.6
59.730000000000004,-2.0,11.8
59.785000000000004,-1.8,11.6
59.84,-1.6,11.8
59.895,-1.0,11.6
59.95,-0.8,11.6
60.005,-0.4,11.8
60.06,0.0,11.6
60.115,0.2,11.6
60.17,0.6,11.6
60.225,0.8,11.6
60.28,1.0,11.8
60.335,1.2,11.8
60.39,1.8,11.6
60.445,2.0,11.6
60.5,2.2,11.8
60.555,2.4,11.8
60.61,2.8,11.6
60.665,3.0,11.6
60.72,3.6,11.6
60.775,3.6,11.6
60.83,4.0,11.6
60.885,4.4,11.6
60.94,4.6,11.6
60.995000000000005,5.0,11.6
61.050000000000004,5.2,11.6
61.105000000000004,5.4,11.6
61.160000000000004,5.8,11.8
61.215,6.0,11.6
61.27,6.2,11.6
61.325,6.4,11.6
61.38,6.6,11.6
61.435,7.0,11.6
61.49,7.2,11.6
61.545,7.6,11.8
61.6,7.6,11.6
61.655,8.0,11.6
61.71,8.4,11.6
61.765,8.6,11.4
61.82,8.6,11.4
61.875,9.0,11.4
61.93,9.2,11.6
61.985,9.4,11.6
62.04,9.4,11.6
62.095,9.6,11.6
62.15,10.0,11.6
62.205,10.4,11.4
62.26,10.6,11.4
62.315000000000005,11.0,11.8
62.370000000000005,11.2,11.6
62.425000000000004,11.6,11.4
62.480000000000004,11.8,11.6
62.535000000000004,12.2,11.6
62.59,12.2,11.6
62.645,12.4,11.4
62.7,12.8,11.6
62.755,13.0,11.6
62.81,13.2,11.4
62.865,13.2,11.6
62.92,13.4,11.6
62.975,13.8,11.6
63.03,13.8,11.4
63.085,14.2,11.4
63.14,14.2,11.6
63.195,14.4,11.6
63.25,14.6,11.4
63.305,14.8,11.6
63.36,14.8,11.6
63.415,15.2,11.6
63.47,15.2,11.6
63.525,15.2,11.6
63.58,15.4,11.8
63.635,15.6,11.6
63.690000000000005,15.6,11.6
63.745000000000005,15.8,11.6
63.800000000000004,16.0,11.6
63.855000000000004,15.8,11.6
63.910000000000004,16.0,11.8
63.965,16.0,11.8
64.02,16.0,11.8
64.075,16.2,11.8
64.13,16.2,11.8
64.185,16.2,11.6
64.24,16.6,11.8
64.295,16.4,11.8
64.35,16.2,11.8
64.405,16.6,11.8
64.46000000000001,16.6,12.0
64.515,16.6,11.8
64.57000000000001,16.6,11.8
64.625,16.8,12.0
64.68,16.6,12.0
64.735,16.8,12.0
64.79,16.8,12.0
64.845,17.0,12.0
64.9,16.8,12.0
64.955,16.8,12.0
65.01,16.8,12.0
65.065,16.8,12.0
65.12,17.0,12.0
65.175,16.8,12.0
65.23,16.8,12.0
65.285,16.8,12.0
65.34,17.0,12.0
65.395,16.8,12.2
65.45,16.8,12.2
65.505,16.8,12.2
65.56,16.8,12.2
65.615,17.0,12.2
65.67,17.0,12.2
65.725,17.0,12.2
65.78,16.8,12.4
65.83500000000001,16.8,12.2
65.89,16.6,12.4
65.94500000000001,16.8,12.2
66.0,16.8,12.4
66.055,16.6,12.2
66.11,16.4,12.4
66.165,16.2,12.4
66.22,16.0,12.4
66.275,15.8,12.4
66.33,15.8,12.4
66.385,15.8,12.6
66.44,15.8,12.4
66.495,15.4,12.4
66.55,15.6,12.4
66.605,15.4,12.4
66.66,15.2,12.4
66.715,14.8,12.4
66.77,15.2,12.4
66.825,14.8,12.4
66.88,14.6,12.4
66.935,14.6,12.4
66.99,14.6,12.4
67.045,14.2,12.4
67.1,14.2,12.6
67.155,13.8,12.6
67.21000000000001,13.8,12.4
67.265,13.6,12.4
67.32000000000001,13.2,12.4
67.375,13.0,12.4
67.43,13.0,12.4
67.485,12.8,12.4
67.54,12.6,12.4
67.595,12.4,12.6
67.65,12.2,12.4
67.705,12.2,12.4
67.76,12.0,12.4
67.815,11.6,12.4
67.87,11.2,12.4
67.925,11.2,12.4
67.98,10.8,12.4
68.035,10.6,12.4
68.09,10.4,12.4
68.145,10.0,12.4
68.2,10.0,12.4
68.255,9.6,12.4
68.31,9.2,12.4
68.365,9.0,12.4
68.42,8.8,12.4
68.47500000000001,8.4,12.6
68.53,8.2,12.4
68.58500000000001,7.8,12.4
68.64,7.6,12.4
68.69500000000001,7.4,12.4
68.75,7.4,12.4
68.805,7.2,12.2
68.86,6.6,12.4
68.915,6.2,12.4
68.97,5.6,12.4
69.025,5.2,12.4
69.08,4.6,12.4
69.135,4.6,12.4
69.19,4.2,12.4
69.245,4.0,12.4
69.3,3.8,12.4
69.355,3.6,12.4
69.41,3.2,12.4
69.465,2.8,12.4
69.52,2.4,12.4
69.575,2.2,12.2
69.63,1.8,12.4
69.685,1.6,12.4
69.74,1.2,12.2
69.795,1.0,12.4
69.85000000000001,0.6,12.4
69.905,0.2,12.4
69.96000000000001,-0.2,12.4
70.015,-0.4,12.4
70.07000000000001,-0.8,12.2
70.125,-1.2,12.2
70.18,-1.4,12.2
70.235,-1.8,12.2
70.29,-1.8,12.4
70.345,-2.2,12.2
70.4,-2.4,12.2
70.455,-2.8,12.4
70.51,-3.0,12.2
70.565,-3.2,12.4
70.62,-3.6,12.2
70.675,-4.0,12.2
70.73,-4.2,12.2
70.785,-4.4,12.4
70.84,-4.8,12.4
70.895,-5.0,12.2
70.95,-5.4,12.4
71.005,-5.6,12.2
71.06,-6.0,12.2
71.115,-6.2,12.0
71.17,-6.6,12.2
71.22500000000001,-6.8,12.2
71.28,-7.0,12.2
71.33500000000001,-7.2,12.2
71.39,-7.6,12.0
71.44500000000001,-7.6,12.0
71.5,-8.2,12.2
71.555,-8.4,12.2
71.61,-8.6,12.4
71.665,-8.8,12.2
71.72,-9.2,12.2
71.775,-9.4,12.0
71.83,-9.6,12.2
71.885,-10.0,12.2
71.94,-10.2,12.2
71.995,-10.4,12.2
72.05,-10.2,12.2
72.105,-10.6,12.0
72.16,-11.0,12.2
72.215,-11.4,12.0
72.27,-11.6,12.0
72.325,-12.0,12.0
72.38,-12.2,12.2
72.435,-12.4,12.0
72.49,-12.6,12.2
72.545,-12.8,12.2
72.60000000000001,-13.0,12.0
72.655,-13.2,12.2
72.71000000000001,-13.6,12.0
72.765,-13.6,12.0
72.82000000000001,-14.0,12.0
72.875,-14.2,12.2
72.93,-14.4,12.0
72.985,-14.6,12.0
73.04,-14.8,12.0
73.095,-15.0,12.0
73.15,-15.2,11.8
73.205,-15.4,12.0
73.26,-15.8,12.2
73.315,-15.8,12.0
73.37,-16.0,12.0
73.425,-16.0,12.0
73.48,-16.0,12.0
73.535,-16.2,12.0
73.59,-16.2,12.0
73.645,-16.4,12.0
73.7,-16.6,12.0
73.755,-16.8,12.2
73.81,-17.0,12.0
73.865,-16.8,12.0
73.92,-17.0,12.0
73.97500000000001,-17.0,12.0
74.03,-17.2,11.8
74.08500000000001,-17.2,12.0
74.14,-17.4,12.0
74.19500000000001,-17.2,12.0
74.25,-17.2,12.0
74.305,-17.4,12.0
74.36,-17.4,12.0
74.415,-17.6,12.0
74.47,-17.4,12.0
74.525,-17.8,12.0
74.58,-17.8,12.0
74.635,-17.8,12.0
74.69,-17.8,12.0
74.745,-18.0,12.0
74.8,-17.8,12.0
74.855,-17.8,12.0
74.91,-17.8,12.0
74.965,-17.8,12.0
75.02,-18.0,12.0
75.075,-17.8,12.0
75.13,-17.8,11.8
75.185,-17.8,12.0
75.24,-18.0,12.0
75.295,-18.0,11.8
75.35000000000001,-18.0,12.0
75.405,-18.0,12.0
75.46000000000001,-18.0,11.8
75.515,-18.0,12.0
75.57000000000001,-18.0,12.0
75.625,-17.8,11.8
75.68,-18.0,11.8
75.735,-17.8,12.0
75.79,-17.8,12.0
75.845,-17.8,12.0
75.9,-17.8,11.8
75.955,-17.6,12.0
76.01,-17.6,11.8
76.065,-17.4,12.0
76.12,-17.2,11.8
76.175,-17.2,12.0
76.23,-17.0,11.8
76.285,-16.8,11.8
76.34,-16.8,12.0
76.395,-16.6,12.0
76.45,-16.6,11.8
76.505,-16.6,11.8
76.56,-16.2,11.8
76.615,-16.0,11.8
76.67,-16.0,11.8
76.72500000000001,-15.8,11.8
76.78,-15.8,11.8
76.83500000000001,-15.8,11.8
76.89,-15.6,11.8
76.94500000000001,-15.8,11.8
77.0,-15.4,11.8
77.055,-15.2,11.8
77.11,-15.0,11.8
77.165,-14.6,11.8
77.22,-14.6,11.8
77.275,-14.4,11.8
77.33,-14.0,11.8
77.385,-14.0,11.8
77.44,-13.8,11.8
77.495,-13.6,11.8
77.55,-13.4,11.8
77.605,-13.2,11.8
77.66,-13.0,11.8
77.715,-12.8,11.8
77.77,-12.6,11.8
77.825,-12.2,11.8
77.88,-12.2,11.8
77.935,-11.8,11.8
77.99,-11.8,11.8
78.045,-11.4,11.6
78.10000000000001,-11.0,11.8
78.155,-10.8,11.6
78.21000000000001,-10.6,11.8
78.265,-10.4,11.8
78.32000000000001,-10.0,11.8
78.375,-9.8,11.8
78.43,-9.4,11.8
78.485,-9.2,11.8
78.54,-9.0,11.8
78.595,-8.6,11.6
78.65,-8.4,11.8
78.705,-8.2,11.8
78.76,-8.0,11.8
78.815,-7.8,11.8
78.87,-7.4,11.8
78.925,-7.0,11.8
78.98,-6.4,11.8
79.035,-6.0,11.8
79.09,-5.4,11.8
79.145,-5.2,11.8
79.2,-4.8,11.8
79.255,-4.8,11.8
79.31,-4.6,11.8
79.365,-4.2,11.8
79.42,-3.8,11.6
79.47500000000001,-3.4,11.8
79.53,-3.2,11.6
79.58500000000001,-2.8,11.8
79.64,-2.6,11.6
79.69500000000001,-2.4,11.6
79.75,-2.2,11.8
79.805,-1.8,11.8
79.86,-1.4,11.6
79.915,-1.0,11.6
79.97,-0.8,11.8
